EVA_NR;DS100;IFOPT;NAME;Longitude;Latitude;Betreiber_Name
8002877;FHD;de:06435:4599;Maintal Ost;8,836714;50,14234;DB Station und Service AG
8002878;NHM;de:09478:27700;Hochstadt-Marktzeuln;11,1715293;50,1531325;DB Station und Service AG
8002879;SHST;de:07133:8175;Hochstätten(Pfalz);7,829096;49,763342;DB Station und Service AG
8002880;SHS;de:07133:30681;Hochstetten(Nahe);7,510962;49,798662;DB Station und Service AG
8002881;MHWG;de:09774:2939;Hochwang;10,298007;48,389121;DB Station und Service AG
8002883;RHK;de:08226:1620;Hockenheim;8,537385;49,317414;DB Station und Service AG
8002884;HHOD;de:03358:42765;Hodenhagen;9,595056;52,766564;DB Station und Service AG
8002886;FHTN;de:06440:6599;Altenstadt-Höchst;8,923418;50,269767;DB Station und Service AG
8002888;MHDT;de:09773:5400;Höchstädt(Donau);10,566218;48,618309;DB Station und Service AG
8002891;THOE;de:08235:8940;Höfen(Enz) Bf;8,58104;48,79856;Albtal-Verkehrs-Gesellschaft mbH
8002892;THFG;de:08115:1003;Höfingen;9,025315;48,814986;DB Station und Service AG
8002894;MHSB;de:09184:2240;Höhenkirchen-Siegertsbrunn;11,719226;48,018465;DB Station und Service AG
8002895;SHMB;de:07340:8062;Höhmühlbach;7,526028;49,243893;DB Station und Service AG
8002898;NHTL;de:09475:80744;Höllenthal;11,683818;50,3638;DB Station und Service AG
8002899;MHRK;de:09184:2530;Höllriegelskreuth;11,509752;48,043452;DB Station und Service AG
8002903;FHNB;de:06632:209620;Wildeck-Hönebach;9,944241;50,935432;DB Station und Service AG
8002908;MHPF;de:09189:41048;Höpfling;12,651162;47,811226;DB RegioNetz Infrastruktur GmbH
8002909;AHOW;de:02000:86962;Hamburg-Hörgensweg;9,903627;53,617283;AKN Eisenbahn AG
8002910;RHOR;de:08216:32828;Hörden;8,34519;48,781523;Albtal-Verkehrs-Gesellschaft mbH
8002912;MHLK;de:09177:9954;Hörlkofen;11,942341;48,242591;DB Station und Service AG
8002914;MHPD;de:09189:41020;Hörpolding;12,568261;47,964138;DB RegioNetz Infrastruktur GmbH
8002915;HHTL;de:05566:60000;Hörstel;7,591557;52,295686;DB Station und Service AG
8002916;EHOM;de:05766:9016;Hörstmar(Lippe);8,844978;52,012502;DB Station und Service AG
8002918;NHOE;de:09671:1197;Hösbach;9,229008;49,999713;DB Station und Service AG
8002919;EHOS;de:05158:19528;Hösel;6,893231;51,341521;DB Station und Service AG
8002920;EHOV;de:05774:6144;Hövelhof;8,661685;51,823991;DB Station und Service AG
8002921;EHVR;de:05774:7253;Hövelriege;8,642067;51,865123;DB Station und Service AG
8002923;HHXR;de:05762:7700;Höxter Rathaus;9,381918;51,772604;DB Station und Service AG
8002924;NHO;de:09464:19;Hof Hbf;11,923067;50,307743;DB Station und Service AG
8002927;NHON;de:09464:99001;Hof-Neuhof;11,904711;50,321538;DB Station und Service AG
8002929;SHFD;de:10046:8002929;Hofeld;7,159755;49,511922;DB Station und Service AG
8002930;THOF;de:08136:1504;Hofen(b Aalen);10,114407;48,872692;DB Station und Service AG
8002931;RHFF;de:08226:3545;Hoffenheim;8,838411;49,272037;DB Station und Service AG
8002932;KHOF;de:05378:38401;Hoffnungsthal;7,196513;50,911363;DB Station und Service AG
8002933;FHFG;de:06633:201373;Hofgeismar;9,395461;51,499186;DB Station und Service AG
8002934;FHOR;de:06431:1757;Hofheim (Ried);8,40897;49,659467;DB Station und Service AG
8002935;FHF;de:06436:4199;Hofheim(Taunus);8,443842;50,084471;DB Station und Service AG
8002939;KHOG;de:07132:090397;Hohegrete;7,642228;50,76484;DB Station und Service AG
8002940;MHOB;de:09184:2220;Hohenbrunn;11,698872;48,046572;DB Station und Service AG
8002941;KHB;de:05114:21096;Krefeld-Hohenbudberg Chempark;6,66446;51,373529;DB Station und Service AG
8002943;SKLH;de:07312:91229;Kaiserslautern-Hohenecken;7,69929171;49,4157895;DB Station und Service AG
8002944;HHEP;de:03254:12022;Hoheneggelsen;10,19782;52,200177;DB Station und Service AG
8002946;AHCH;de:02000:71951;Hamburg Hoheneichen;10,067648;53,635478;DB Station und Service AG
8002953;EHOG;de:05914:2059;Hohenlimburg;7,571686;51,348854;DB Station und Service AG
8002954;MHPG;de:09190:90208;Hohenpeißenberg;10,999251;47,788795;DB Station und Service AG
8002955;MHSL;de:09184:2560;Hohenschäftlarn;11,457513;47,991299;DB Station und Service AG
8002956;NHOH;de:09574:7640;Hohenstadt(Mittelfr);11,491465;49,518339;DB Station und Service AG
8002958;FHSU;de:07331:1635;Hohensülzen;8,214173;49,621788;DB Station und Service AG
8002959;AHWT;de:01058:43067;Hohenwestedt;9,654161;54,086589;DB Station und Service AG
8002962;HHDF;de:03460:43174;Holdorf(Oldb);8,138367;52,574971;DB Station und Service AG
8002967;AHES;de:03353:8002967;Holm-Seppensen;9,870008;53,284812;DB Station und Service AG
8002969;HHOL;de:03241:9848;Holtensen/Linderte;9,653221;52,271953;DB Station und Service AG
8002972;EHW;de:05558:16685;Rosendahl-Holtwick;7,122568;51,998391;DB Station und Service AG
8002976;EHOZ;de:05970:10891;Holzhausen(Kr Siegen);8,135495;50,739322;DB Station und Service AG
8002978;HHZH;de:05770:6087;Holzhausen-Heddinghausen;8,545854;52,289097;DB Station und Service AG
8002979;KHOZ;de:05162:20369;Holzheim(b Neuss);6,664626;51,165653;DB Station und Service AG
8002980;MHO;de:09182:43227;Holzkirchen;11,697234;47,884384;DB Station und Service AG
8002988;KHOR;de:05382:58301;Honrath;7,252882;50,910589;DB Station und Service AG
8002992;EHOP;de:05958:31895;Hoppecke;8,640059;51,378059;DB Station und Service AG
8002994;MHOP;de:09779:5356;Hoppingen;10,653198;48,803817;DB Station und Service AG
8002995;SHPS;de:07134:35409;Hoppstädten(Nahe);7,195011;49,615527;DB Station und Service AG
8002998;THBH;de:08237:5022;Horb-Heiligenfeld;8,660151;48,467796;DB Station und Service AG
8003000;EHBM;de:05766:3382;Horn-Bad Meinberg;8,955092;51,881518;DB Station und Service AG
8003001;RHBG;de:08317:18820;Hornberg(Schwarzw);8,23294;48,211895;DB Station und Service AG
8003002;AHOG;de:03359:8003002;Horneburg;9,57655;53,508677;DB Station und Service AG
8003003;AHOT;de:01061:44297;Horst(Holst);9,645156;53,804596;DB Station und Service AG
8003004;THK;de:08436:23;Hoßkirch Königseggsee;9,4355607;47,9348474;Stadtverwaltung Pfullendorf
8003008;HHOY;de:03458:44456;Hoykenkamp;8,598683;53,069799;DB Station und Service AG
8003010;RHAR;de:08317:14220;Hubacker;8,135691;48,507398;DB Station und Service AG
8003014;RHFM;de:08326:6701;Hüfingen Mitte;8,490065;47,928963;DB Station und Service AG
8003015;FHMM;de:06633:203423;Hofgeismar-Hümme;9,401965;51,542923;DB Station und Service AG
8003016;FHUE;de:06631:11048;Hünfeld;9,762453;50,673271;DB Station und Service AG
8003018;EHTG;de:05970:10528;Siegen-Geisweid;8,014352;50,915581;DB Station und Service AG
8003020;ESW;de:05970:10529;Siegen-Weidenau;8,029842;50,895966;DB Station und Service AG
8003021;SHT;de:07232:20614;Hüttingen;6,585008;49,967418;DB Station und Service AG
8003022;THUB;de:08115:7115;Hulb;8,982644;48,679267;DB Station und Service AG
8003023;MHUF;de:09189:41071;Hufschlag;12,664941;47,875599;DB RegioNetz Infrastruktur GmbH
8003024;MHUG;de:09190:41333;Huglfing;11,140552;47,776736;DB Station und Service AG
8003025;RHU;de:08315:6521;Hugstetten;7,783929;48,048247;DB Station und Service AG
8003030;HHUL;de:03458:44595;Huntlosen;8,26652;52,990817;DB Station und Service AG
8003032;AY;de:01059:44628;Husby;9,575505;54,764372;DB Station und Service AG
8003033;RHTT;de:08215:32590;Huttenheim;8,472636;49,197162;DB Station und Service AG
8003034;RHUB;de:08237:1421;Huzenbach;8,391276;48,582625;Albtal-Verkehrs-Gesellschaft mbH
8003035;RIB;de:08317:14370;Ibach;8,162739;48,455116;DB Station und Service AG
8003036;HI;de:05566:14317;Ibbenbüren;7,721486;52,276867;DB Station und Service AG
8003038;MIHN;de:09774:2678;Ichenhausen;10,302138;48,370187;DB Station und Service AG
8003039;MIC;de:09173:4750;Icking;11,436647;47,953249;DB Station und Service AG
8003040;SIDO;de:07134:35000;Idar-Oberstein;7,32123;49,699368;DB Station und Service AG
8003041;FIST;de:06439:11318;Idstein(Taunus);8,257264;50,21599;DB Station und Service AG
8003042;SIG;de:07235:11155;Igel;6,550679;49,70737;DB Station und Service AG
8003044;NIDF;de:09474:9600;Igensdorf;11,23453;49,620122;DB Station und Service AG
8003045;TIH;de:08128:12602;Igersheim;9,812535;49,493425;DB RegioNetz Infrastruktur GmbH
8003052;RIR;de:08315:6517;Ihringen;7,648777;48,04041;DB Station und Service AG
8003053;FIH;de:06633:203281;Fuldatal-Ihringshausen;9,52607;51,348591;DB Station und Service AG
8003057;MILT;de:09775:4301;Illertissen;10,099942;48,222828;DB Station und Service AG
8003058;NILL;de:09575:14450;Illesheim;10,382648;49,479731;DB Station und Service AG
8003059;SILG;de:10043:8003059;Illingen(Saar);7,048966;49,376422;DB Station und Service AG
8003060;TIL;de:08236:2590;Illingen(Württ);8,921162;48,956588;DB Station und Service AG
8003061;RIMM;de:08327:1247;Immendingen Mitte;8,735162;47,937109;DB Station und Service AG
8003062;FIM;de:06633:203459;Immenhausen;9,464397;51,426902;DB Station und Service AG
8003063;NIM;de:09377:7614;Immenreuth;11,86966;49,911344;DB Station und Service AG
8003064;HIMS;de:03241:9184;Immensen-Arpke;10,084479;52,391356;DB Station und Service AG
8003065;MIMS;de:09780:750;Immenstadt;10,213999;47,559203;DB Station und Service AG
8003066;RIMZ;de:08327:1908;Immendingen Zimmern;8,714051;47,932876;DB Station und Service AG
8003070;SIM;de:07333:5409;Imsweiler;7,807976;49,597656;DB Station und Service AG
8003072;MIDR;de:09174:6900;Markt Indersdorf;11,378446;48,352391;DB Station und Service AG
8003073;KING;de:07132:090092;Ingelbach;7,726214;50,688903;DB Station und Service AG
8003074;MIA;;Ingolstadt Audi;11,4074564;48,7904959;DB Station und Service AG
8003075;FIL;de:07339:8192;Ingelheim;8,053716;49,976277;DB Station und Service AG
8003076;MIN;de:09161:9009;Ingolstadt Nord;11,4322495;48,7736902;DB Station und Service AG
8003078;AAU;de:01058:3797;Aukrug;9,78581;54,082398;DB Station und Service AG
8003079;MINI;de:09761:700;Inningen;10,868876;48,311336;DB Station und Service AG
8003080;RIN;de:07337:8305;Insheim;8,152132;49,157624;DB Station und Service AG
8003081;NI;de:09675:4414;Iphofen;10,2551472;49,6967974;DB Station und Service AG
8003083;NIP;de:09575:14500;Ipsheim;10,485764;49,5255;DB Station und Service AG
8003086;NIR;de:09376:80755;Irrenlohe;12,101376;49,362776;DB Station und Service AG
8003088;AIS;de:02000:81951;Hamburg-Iserbrook;9,814049;53,576606;DB Station und Service AG
8003090;EILH;de:05962:6021;Iserlohnerheide;7,69221;51,399861;DB Station und Service AG
8003091;HIHG;de:03241:6555;Isernhagen;9,803842;52,486091;DB Station und Service AG
8003092;MIS;de:09184:2040;Ismaning;11,679489;48,226012;DB Station und Service AG
8003094;TIP;de:08236:1790;Ispringen;8,67222;48,914427;Albtal-Verkehrs-Gesellschaft mbH
8003096;EIAV;de:05754:5727;Isselhorst-Avenwedde;8,438524;51,939976;DB Station und Service AG
8003098;RIT;de:08336:6632;Istein;7,542943;47,660889;DB Station und Service AG
8003100;NIL;de:09263:99001;Ittling;12,637998;48,884909;DB Station und Service AG
8003101;RITL;de:08125:668;Ittlingen;8,93458;49,187119;DB Station und Service AG
8003102;AIZ;de:01061:46671;Itzehoe;9,510287;53,923873;DB Station und Service AG
8003103;TIT;de:08135:1417;Itzelberg;10,1363;48,730681;DB Station und Service AG
8003104;KIV;de:05366:73201;Bad Münstereifel-Iversheim;6,769162;50,583034;DB Station und Service AG
8003105;HJAH;de:03461:3106;Jaderberg;8,182909;53,339108;DB Station und Service AG
8003108;SJF;de:10041:8003108;Jägersfreude;7,00497;49,265758;DB Station und Service AG
8003111;TJZ;de:08136:4609;Jagstzell;10,098819;49,031239;DB Station und Service AG
8003114;KJAA;de:05358:4216;Jülich An den Aspen;6,357111;50,936068;Rurtalbahn GmbH
8003115;AJHH;de:01051:46859;Jarrenwisch;8,962896;54,212081;DB Station und Service AG
8003122;MJEB;de:09183:6060;Jettenbach;12,36682;48,171428;DB RegioNetz Infrastruktur GmbH
8003123;MJET;de:09774:2748;Jettingen;10,445473;48,399126;DB Station und Service AG
8003124;HJ;de:03455:47071;Jever;7,89298;53,568715;DB Station und Service AG
8003125;RJO;de:07334:35004;Jockgrim Bf;8,272272;49,092289;DB Station und Service AG
8003127;RJL,RJLB;de:08215:1531;Jöhlingen;8,575224;49,02818;Albtal-Verkehrs-Gesellschaft mbH
8003129;NJS;de:06435:11317;Jossa;9,604178;50,232506;DB Station und Service AG
8003130;KJUC;de:05162:23812;Jüchen;6,500923;51,097113;DB Station und Service AG
8003131;FJUE;de:06438:4642;Rodgau-Jügesheim;8,878957;50,025984;DB Station und Service AG
8003135;KJU;de:07233:30431;Jünkerath;6,580939;50,344769;DB Station und Service AG
8003136;MJUL;de:09277:80751;Julbach;12,958025;48,250895;DB RegioNetz Infrastruktur GmbH
8003137;AJUS;de:02000:11950;Hamburg Jungfernstieg;9,993883;53,552194;DB Station und Service AG
8003141;KKAA;de:05162:20625;Kaarster Bahnhof;6,607274;51,222551;Regiobahn GmbH
8003143;FKLM,FKLP;de:09671:1055;Kahl(Main);9,005468;50,07687;DB Station und Service AG
8003144;FKAI;de:06437:11448;Hesseneck Kailbach;9,077482;49,539338;DB Station und Service AG
8003146;MKAI;de:09180:10104;Kainzenbad;11,116723;47,482981;DB Station und Service AG
8003148;SKAI;de:07135:070011;Kaisersesch;7,129573;50,232102;DB Station und Service AG
8003150;SKLP;de:07312:8020;Kaiserslautern Pfaffwerk;7,751248;49,434714;DB Station und Service AG
8003151;SKLW;de:07312:8021;Kaiserslautern West;7,749812;49,447535;DB Station und Service AG
8003154;NKAL;de:09572:6560;Kalchreuth;11,139993;49,558442;DB Station und Service AG
8003158;KKAL;de:05366:77101;Kall;6,557283;50,538493;DB Station und Service AG
8003160;KKAS;de:05362:83901;Hürth-Kalscheuren;6,910223;50,875671;DB Station und Service AG
8003165;HKAW;de:03241:6300;Langenhagen-Kaltenweide;9,736342;52,480085;DB Station und Service AG
8003166;EKAL;de:05962:748;Kalthof(Kr Iserlohn);7,672364;51,425059;DB Station und Service AG
8003168;EKAM;de:05978:11186;Kamen;7,661;51,585224;DB Station und Service AG
8003169;EKME;de:05978:11188;Kamen-Methler;7,613056;51,567379;DB Station und Service AG
8003170;FKMP;de:07141:11073;Kamp-Bornhofen;7,618251;50,227988;DB Station und Service AG
8003172;RKD;de:07334:32490;Kandel;8,198025;49,07914;DB Station und Service AG
8003173;SKAZ;de:07235:10413;Kanzem;6,573666;49,669359;DB Station und Service AG
8003174;KKAW;de:05162:20013;Kapellen-Wevelinghoven;6,621061;51,129795;DB Station und Service AG
8003175;RKPD;de:07337:5654;Kapellen-Drusweiler;8,030754;49,105621;DB Station und Service AG
8003179;STK;de:07135:070003;Treis-Karden;7,299635;50,179836;DB Station und Service AG
8003181;RKF;de:08215:32592;Karlsdorf;8,547872;49,144484;DB Station und Service AG
8003182;HKRF;de:06633:203050;Bad Karlshafen;9,44571;51,64627;DB Station und Service AG
8003183;RKW,RKWU;de:08212:6005;Karlsruhe West;8,362951;49,002159;DB Station und Service AG
8003184;RKDU,RKDUA;de:08212:801;Karlsruhe-Durlach;8,462822;49,002328;DB Station und Service AG
8003185;RKHA;de:08212:3102;Karlsruhe-Hagsfeld;8,453645;49,025938;DB Station und Service AG
8003186;RKIN;de:08212:32586;Karlsruhe-Knielingen;8,341171;49,026695;DB Station und Service AG
8003187;RKMG;de:08212:32587;Karlsruhe-Mühlburg;8,351126;49,014557;DB Station und Service AG
8003189;NKA;de:09677:29018;Karlstadt(Main);9,768148;49,962899;DB Station und Service AG
8003191;MKH;de:09275:4137;Karpfham;13,187394;48,40799;DB RegioNetz Infrastruktur GmbH
8003196;FKH;de:06611:200274;Kassel-Harleshausen;9,45225;51,332178;DB Station und Service AG
8003197;FKJK;de:06611:200291;Kassel-Jungfernkopf;9,462869;51,338918;DB Station und Service AG
8003198;FKKD;de:06611:209755;Kassel-Kirchditmold;9,452204;51,324561;DB Station und Service AG
8003199;FKOZ;de:06611:200225;Kassel-Oberzwehren;9,454028;51,276348;DB Station und Service AG
8003200;FKW;de:06611:200007;Kassel-Wilhelmshöhe;9,446898;51,313114;DB Station und Service AG
8003205;MKAT;de:09171:10003;Kastl(Oberbay);12,711546;48,193865;DB RegioNetz Infrastruktur GmbH
8003207;AKAD;de:01054:48515;Katharinenheerd;8,830489;54,334163;DB Station und Service AG
8003208;AKTO;de:01054:48530;Kating;8,872281;54,32603;DB Station und Service AG
8003209;HKAT;de:03155:48531;Katlenburg;10,09974;51,686158;DB Station und Service AG
8003211;SKTS;de:07137:030032;Kattenes;7,43921936;50,2545489;DB Station und Service AG
8003212;EKV;de:05566:13198;Kattenvenne;7,860281;52,113273;DB Station und Service AG
8003213;FKFT;de:06532:11010;Katzenfurt;8,343189;50,615947;DB Station und Service AG
8003214;NKG;de:09564:1810;Katzwang;11,0427242;49,3552582;DB Station und Service AG
8003215;SKW;de:07335:8023;Katzweiler;7,700935;49,500082;DB Station und Service AG
8003216;FKAU;de:07141:050321;Kaub;7,76875019;50,0831965;DB Station und Service AG
8003218;RKL;de:08317:15011;Kehl;7,806556;48,576658;DB Station und Service AG
8003220;TKEH;de:08435:32007;Kehlen;9,548184;47,683031;DB Station und Service AG
8003222;AKI;de:01054:48669;Keitum;8,368969;54,888814;DB Station und Service AG
8003227;MKMZ;de:09775:4441;Kellmünz;10,124616;48,120286;DB Station und Service AG
8003228;FKCH;de:06433:2901;Kelsterbach;8,529479;50,06249;DB Station und Service AG
8003229;NKNN;de:09377:7651;Kemnath-Neustadt;11,862262;49,843906;DB Station und Service AG
8003230;MKPO;de:09763:688;Kempten(Allgäu)Ost;10,33205;47,731293;DB Station und Service AG
8003232;SKEN;de:07312:8127;Kennelgarten;7,733013;49,440998;DB Station und Service AG
8003233;RKN;de:08316:6518;Kenzingen;7,764094;48,194451;DB Station und Service AG
8003235;FKB;de:06533:11111;Kerkerbach;8,135882;50,401962;DB Station und Service AG
8003238;NKCH;de:09474:9100;Kersbach;11,0608292;49,686706;DB Station und Service AG
8003241;FKES;de:07141:050323;Kestert;7,648978;50,187065;DB Station und Service AG
8003245;EKGS;de:05113:9385;Kettwig Stausee;6,939145;51,356608;DB Station und Service AG
8003247;KKEV;de:05154:36115;Kevelaer;6,252227;51,581008;DB Station und Service AG
8003248;TKBI;de:08416:2503;Kiebingen;8,973745;48,479369;DB Station und Service AG
8003249;MKI;de:09187:43675;Kiefersfelden;12,190473;47,609907;DB Station und Service AG
8003251;AKSL;de:01002:49232;Kiel Schulen am Langsee;10,156965;54,307205;AKN Eisenbahn AG
8003252;KKIE;de:05362:84501;Brühl-Kierberg;6,888375;50,838197;DB Station und Service AG
8003253;AKRU;de:01002:49327;Kiel-Russee;10,070212;54,31004;DB Station und Service AG
8003255;FKIL;de:06435:4542;Schöneck-Kilianstädten;8,84042;50,201787;DB Station und Service AG
8003256;MKIG;de:09176:8840;Kinding(Altmühltal);11,3785029;48,9913789;DB Station und Service AG
8003257;SKIB;de:07335:8124;Kindsbach;7,612836;49,419371;DB Station und Service AG
8003259;AKEL;de:01002:49315;Kiel-Ellerbek;10,1700729;54,3141169;AKN Eisenbahn AG
8003260;AOPD;de:01002:49178;Kiel-Oppendorf;10,2083695;54,3261034;AKN Eisenbahn AG
8003262;FKGS;de:06440:11132;Kirch Göns;8,666869;50,473373;DB Station und Service AG
8003263;MKAG;de:09189:90005;Kirchanschöring;12,831517;47,953415;DB RegioNetz Infrastruktur GmbH
8003266;TKIM;de:08119:7502;Kirchberg(Murr);9,329056;48,939161;DB Station und Service AG
8003267;HKDF;de:03241:5688;Kirchdorf(Deister);9,491936;52,289852;DB Station und Service AG
8003268;NKIR;de:09474:9640;Kirchehrenbach;11,1413974;49,7351453;DB Station und Service AG
8003270;NKO;de:09479:9643;Kirchenlamitz Ost;11,985965;50,165496;DB Station und Service AG
8003272;TKI;de:08416:2002;Kirchentellinsfurt;9,13948;48,528749;DB Station und Service AG
8003276;HKHW;de:03461:49570;Kirchhammelwarden;8,475233;53,305655;DB Station und Service AG
8003278;TKM;de:08118:5723;Kirchheim(Neckar);9,150903;49,037646;DB Station und Service AG
8003280;TKT;de:08116:4211;Kirchheim(Teck);9,443927;48,644258;DB Station und Service AG
8003282;TKTO;de:08116:4345;Kirchheim(Teck)-Ötlingen;9,416291;48,657764;DB Station und Service AG
